,country,year,region,protest,protestnumber,startday,startmonth,startyear,endday,endmonth,endyear,protesterviolence,location,participants,protesteridentity,sources,notes,final,ignore,crowd dispersal,arrests,accomodation,shootings,beatings,killings,"political behavior, process",labor wage dispute,"price increases, tax policy",removal of politician,police brutality,land farm issue,social restrictions
16043,Sri Lanka,2015,Asia,1,3,10.0,9.0,2015.0,14.0,10.0,2015.0,0.0,northern tip of Sri Lanka,>50,tamils primarily women,"tamil protesters call for sri lankan president maithripala sirisena to be tried for war crimes and genocide committed during civil war; on the eve of a delayed un report into the bitter conflict, tamils are on the march calling for justice from the international community. independent.co.uk, september 15, 2015 tuesday 6:50 pm gmt, frontpage, qadijah irshad;","a five day protest march across the northern tip of sri lanka...most of the bedraggled tamil protesters from sri lanka s biggest ethnic minority community, holding up photographs of their missing family members and placards calling for a war crimes investigation into the tiny island, are women...",ignore,1,0,0,0,0,0,0,1,0,0,0,0,0,0
16044,Sri Lanka,2016,Asia,1,1,1.0,8.0,2016.0,1.0,8.0,2016.0,0.0,Colombo,Tens of thousands,supporters of sri lanka s former president mahinda rajapaksa,"ex sri lankan strongman s supporters oppose war crimes probe, new delhi times, august 3, 2016 wednesday, 365 words;",tens of thousands of supporters of sri lanka s former president marched to the capital on monday to accuse the government of betraying the nation by agreeing with the united nations to investigate allegations of war crimes during the country s civil war. the protesters reached colombo after marching for several days from the central town of kandy. they also accused the government of wanting to divide the country by granting more powers to ethnic minority tamils and of agreeing to trade agreements unfavorable to sri lanka. the protest was the largest show of strength by former strongman mahinda rajapaksa since he lost a re election bid last year. he is currently a lawmaker. the government says the protest is part of pressure tactics aimed at blocking investigations into alleged corruption and misrule by the former government.,ignore,1,0,0,0,0,0,0,1,0,0,0,0,0,0
16046,Sri Lanka,2018,Asia,1,1,5.0,9.0,2018.0,6.0,9.0,2018.0,0.0,Colombo,10000s,supporters of former sri lankan president mahinda rajapakse demanding snap elections,"sri lanka s ex leader seeks comeback with night vigil, agence france presse english, september 5, 2018 wednesday 5:31 pm gmt, 380 words, colombo, sept 5 2018; sri lankan opposition protesters demand government step down, associated press international, september 5, 2018 wednesday 2:42 pm gmt, international news, 416 words, by bharatha mallawarachi, associated press","tens of thousands of supporters of former sri lankan president mahinda rajapakse staged a huge night rally in colombo late wednesday as the ex leader demanded snap elections. rajapakse, who ruled his country with an iron first for a decade, lost the presidency in january 2015 and the subsequent parliamentary elections in august 2015. however, his new sri lanka podujana peramuna slpp party won local council elections in february as he attempts to engineer a dramatic comeback ahead of presidential elections slated for 2019. police said they deployed over 5,000 officers in colombo as activists began pouring into the city from early afternoon and took over a key intersection. our estimate is 75,000 to 80,000 people participated and it is the biggest night time protest in colombo, a senior police official told afp. rajapakse addressed supporters holding candles and kerosene oil torches we are against the sale of national assets, rajapakse said. we are pressing the government to hold early elections. the slpp is also bitterly opposed to the government leasing to china a loss making 1.4 billion port built by rajapakse with loans from beijing. tens of thousands of opposition supporters marched in sri lanka s capital on wednesday to demand the government step down, accusing it of corruption and selling national assets to foreign nations. one person died and over 80 were hospitalized as a massive protest rally held by the opposition ended in sri lanka s capital colombo on thursday, local media reported. according to hospital officials from the colombo national hospital, one person had died from a cardiac arrest, eight had been hospitalized from food poisoning, eight with minor injuries and over 70 hospitalized due to excessive alcohol consumption. they had been rushed to hospital by fellow protesters. sri lanka s joint opposition held the rally on wednesday to protest against the rising cost of living, the government s economic policies and call for a snap parliamentary poll. the protest was organized by former president mahinda rajapaksa s eldest son and parliamentarian, namal rajapaksa while the former president and his brother gotabhaya rajapaksa also participated in the rally. joint opposition legislators said thousands had attended the rally but an exact figure could not be confirmed. the protest which started on wednesday afternoon, ended early thursday.",crowd dispersal,0,1,0,0,0,0,0,1,0,0,1,0,1,0
16047,Sri Lanka,2018,Asia,1,2,30.0,10.0,2018.0,30.0,10.0,2018.0,0.0,Colombo,10000s,people urging president maithripala sirisena to convene parliament,"protest in sri lanka calls on president to open parliament, xinhua general news service, october 30, 2018 tuesday 10:46 pm gmt, international news, 249 words, jamila najmuddin; giant rally backs ousted sri lankan pm, agence france presse english, october 30, 2018 tuesday 3:04 pm gmt, 747 words, colombo, oct 30 2018","tens of thousands of people gathered in sri lanka s capital colombo on tuesday to urge president maithripala sirisena to convene parliament. the protest which the police termed as peaceful , begun on tuesday afternoon with the participation of ousted prime minister ranil wickremesinghe and legislators from his united national party unp . protesters shouted slogans urging the president to pave way for a democratically elected government and convene parliament immediately. wickremesinghe, addressing the gathering from outside the prime minister s official residence in colombo, said the country was against his sacking and urged sirisena to end the political crisis. wickremesinghe was sacked by sirisena last friday after which former president mahinda rajapakse was appointed to the post. wickremesinghe, addressing the gathering from outside the prime minister s official residence in colombo, said the country was against his sacking and urged sirisena to end the political crisis. wickremesinghe was sacked by sirisena last friday after which former president mahinda rajapakse was appointed to the post. a new caretaker government with rajapakse being the new pm was also formed on monday night. wickremesinghe has called his sacking unconstitutional and called for speaker of parliament karu jayasuriya to convene parliament so he could prove his majority in the house. tens of thousands of supporters of sacked prime minister ranil wickremesinghe blocked roads in sri lanka s capital on tuesday, stepping up a showdown with a former strongman accused of rights abuses who also claims to head the country s government. wickremesinghe s party said about 100,000 people flooded the streets, while police sources estimated 25,000 even as scores of buses brought more demonstrators to the biggest rally since the constitutional crisis erupted. the army of followers chanted down with the rogue pm as they targeted rajapakse, who sirisena has brought back into frontline politics as his prime minister.",ignore,1,0,0,0,0,0,0,1,0,0,1,0,0,0
16048,Sri Lanka,2019,Asia,1,1,24.0,1.0,2019.0,24.0,1.0,2019.0,0.0,Colombo,50+,"rights activists, lawmakers and relatives of slain and disappeared journalists demanding the government expedite investigations over the abductions and killings of journalists","sri lankans demand justice for slain, abducted journalists, associated press international, january 25, 2019 friday 3:38 am gmt, international news, 450 words, by bharatha mallawarachi, associated press","sri lankan rights activists, lawmakers and relatives of slain and disappeared journalists held a vigil over their abductions and killings, demanding the government expedite investigations. freddie gamage, an organizer of the vigil on thursday, said that despite being in power for four years, the current government has miserably failed to fulfil its promise to punish those responsible for attacks on journalists. president maithripala sirisena came into power in 2015, promising to end a culture of impunity and ensure justice to the slain journalists. under sirisena s predecessor, mahinda rajapaksa, dozens of journalists were killed, abducted and tortured. some fled the country, fearing for their lives. in some cases, military officers were arrested and released on bail. gamage said 44 journalists and media workers were killed between 2006 and 2015, during the rajapaksa presidency. according to the committee to protect journalists, 11 journalists were killed in the same period, including five who were targeted for murder and whose cases remain unsolved. investigations have been launched only into two or three cases, but so far those probes too have not been concluded and culprits have not been punished, he said. all the other cases of attacks on journalists have been totally neglected by the authorities. note: the actual number of protesters was not included in the story, and is based on prior coding decisions",ignore,1,0,0,0,0,0,0,1,0,0,0,0,0,0
16049,Sri Lanka,2019,Asia,1,2,30.0,8.0,2019.0,30.0,8.0,2019.0,0.0,Colombo,100s,protesters opposed to an easter sunday suicide bomber being buried in a public cemetery,"sri lanka court orders reburial of suicide bomber s remains, associated press international, august 30, 2019 friday 3:37 pm gmt, international news, 355 words, by bharatha mallawarachi, associated press","a sri lankan court on friday ordered police to exhume the remains of an easter sunday suicide bomber from a public cemetery after hundreds of people, including relatives of victims, blocked roads in an angry protest. police fired tear gas to disperse the protesters, who complained that the burial had been conducted without their consent. the court told police to remove and relocate the head of the suicide bomber buried at kalliyankadu cemetery in the eastern town of batticaloa, police spokesman ruwan gunasekare said. gunasekare said when police briefed the magistrate s court in batticaloa about this week s protest, the court ordered police to exhume the buried head on monday and bury it at another location to be determined by the city s top official.",crowd dispersal,0,1,0,1,0,0,0,1,0,0,0,0,0,0
16050,Sri Lanka,2019,Asia,1,3,11.0,11.0,2019.0,12.0,11.0,2019.0,0.0,Welikada prison in Colombo,100s,prisoners opposed to the president pardoning a well connected man convicted of brutally murdering a swedish teenager,"sri lanka prisoners demand freedom after swede s killer pardoned, agence france presse english, november 12, 2019 tuesday 12:43 pm gmt, 365 words, colombo, nov 12 2019","hundreds of inmates at sri lanka s biggest high security prison staged a second day of protests tuesday, demanding their freedom after the president pardoned a well connected man convicted of brutally murdering a swedish teenager. jude jayamaha, convicted of killing yvonne jonsson in colombo in 2005, walked free on saturday following the highly unusual pardon granted by president maithripala sirisena, whose term in office ends this weekend. police said around 1,000 prisoners had refused on monday to return to their cells at welikada prison in colombo, while four inmates had clambered onto the prison s roof. an official said police commandos were standing by outside with orders to move in if necessary. the prisoners are demanding their release on the same terms as jayamaha, who hails from a wealthy colombo family with political connections.",crowd dispersal,0,1,0,0,0,0,0,1,0,0,0,0,0,0
16051,Sri Lanka,2019,Asia,1,4,23.0,12.0,2019.0,23.0,12.0,2019.0,0.0,Colombo,200,opposition lawmakers and supporters condemning the arrest of a former cabinet minister,"opposition lawmakers protest arrest of ex cabinet minister, associated press international, december 23, 2019 monday 3:05 pm gmt, international news, 277 words, by bharatha mallawarachi, associated press","about 200 opposition lawmakers and supporters protested in sri lanka s capital on monday to condemn the arrest of a former cabinet minister whose political defection in 2014 triggered the fall of the government led by the brother of the current president. the protesters carried torches and candles as they urged the authorities to release patali champika ranawaka. he was arrested last week over a 2016 traffic accident in which a young motorcyclist was seriously injured. a court has ordered his detention pending an investigation. opposition lawmaker akila viraj kariyawasam called ranwaka s arrest politically motivated. we will fight against the government s attempt to hunt down opposition politicians. we will bring the people into the roads and fight against this government, he said.",ignore,1,0,0,0,0,0,0,0,0,0,0,1,0,0
16053,Nepal,1990,Asia,1,1,18.0,2.0,1990.0,26.0,2.0,1990.0,0.0,Katmandu,1000,"students, political militants, banned political parties, united left front, nepali congress party","1 protests in nepal leave four dead, the new york times, february 19, 1990, monday, late edition ? final, section a; page 3, column 1; foreign desk; 2 4 slain in nepal as thousands demand reform, the toronto star, february 19, 1990, monday,;","the police battled with thousands of students and political militants demonstrating for democracy in central katmandu today, and at least four people were killed in clashes in the nepalese countryside. banned political parties allied in the movement for the restoration of democracy defied an official crackdown to stage the first demonstrations in the capital against the himalayan kingdom s nonparty political system in 11 years.",arrests,0,1,1,0,0,1,0,1,0,0,1,0,0,0
16055,Nepal,1990,Asia,1,3,19.0,2.0,1990.0,19.0,2.0,1990.0,0.0,Country wide,10000,movement for the restoration of democracy,"7 slain in nepal as thousands demand reform, the toronto star, february 19, 1990, monday, final edition, news; pg. a12;",general strike,crowd dispersal,0,1,0,0,0,0,0,1,0,0,0,0,0,0
16056,Nepal,1990,Asia,1,4,19.0,2.0,1990.0,19.0,2.0,1990.0,1.0,Bhaktapur,100,,"7 slain in nepal as thousands demand reform, the toronto star, february 19, 1990, monday, final edition, news; pg. a12;",general strike,killings,0,1,0,0,0,1,1,1,0,0,0,0,0,0
16057,Nepal,1990,Asia,1,5,19.0,2.0,1990.0,19.0,2.0,1990.0,1.0,Butwal,100,,"7 slain in nepal as thousands demand reform, the toronto star, february 19, 1990, monday, final edition, news; pg. a12;",general strike,crowd dispersal,0,1,0,0,0,0,0,1,0,0,0,0,0,0
16058,Nepal,1990,Asia,1,6,6.0,3.0,1990.0,6.0,3.0,1990.0,0.0,,50,political prisoners,"news currents, christian science monitor boston, ma , march 6, 1990, tuesday, mark trumbull, news currents; pg. 2;",hunger strike,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16059,Nepal,1990,Asia,1,7,29.0,3.0,1990.0,29.0,3.0,1990.0,1.0,Kathmandu,100,students,"1 nepalese students arrested and injured in campus demonstrations, bbc summary of world broadcasts, march 31, 1990, saturday, part 3 the far east; 3. the far east; fe 0727 i; 2 nepal s monarch is teetering, christian science monitor bosto;",students threw stones,arrests,0,1,1,0,1,1,0,1,0,0,0,1,0,0
16060,Nepal,1990,Asia,1,8,31.0,3.0,1990.0,31.0,3.0,1990.0,0.0,Patan,5000,,"nepal closes some schools in effort to curb protesters, the new york times, april 1, 1990, sunday, late edition ? final, section 1; part 1, page 6, column 6; foreign desk;",response to deaths in 29 03 protests,shootings,0,1,0,0,1,0,0,1,0,0,0,1,0,0
16061,Nepal,1990,Asia,1,9,2.0,4.0,1990.0,2.0,4.0,1990.0,0.0,Lalitpur,50000,,"over 50,000 demonstrate for party system in nepal, bbc summary of world broadcasts, april 3, 1990, tuesday, part 3 the far east; 3. the far east; fe 0729 i;;","more than 50,000 people took part in an anti government rally in the kathmandu suburb of lalitpur on 2nd april without interference from riot police, afp reported. this was the largest demonstration since banned pro democracy parties began a campaign to replace the partyless panchayat system in february, the agency said.",ignore,1,0,0,0,0,0,0,1,0,0,0,0,0,0
16062,Nepal,1990,Asia,1,10,3.0,4.0,1990.0,3.0,4.0,1990.0,0.0,Kathmandu,4000,,"1 nepalese police reported to fire on political dissidents, killing 5, the new york times, april 3, 1990, tuesday, late edition ? final, section a; page 2, column 3; foreign desk; 2 deadly protest, the toronto star, april 3, 1990, tuesday, ;","a huge demonstration in protest against the police firing on 2nd april, which claimed six lives, took place in kirtipur town on the 3rd, all india radio reported. large numbers of people came out shouting slogans in support of a multi party system and demanding the release of all those arrested in connection with the movement. the radio also reported that there was a demonstration in patan and a procession by supporters of a multi party system in the main shopping area of kathmandu.",shootings,0,1,0,0,1,0,0,1,0,0,0,0,0,0
16063,Nepal,1990,Asia,1,11,3.0,4.0,1990.0,3.0,4.0,1990.0,0.0,Kirtipur,1000,,"1 deadly protest, the toronto star, april 3, 1990, tuesday, me1, news, pg. g13; 2 protests continue in nepalese towns, bbc summary of world broadcasts, april 4, 1990, wednesday, part 3 the far east; 3. the far east; fe 0730 i; ;","a huge demonstration in protest against the police firing on 2nd april, which claimed six lives, took place in kirtipur town on the 3rd, all india radio reported. large numbers of people came out shouting slogans in support of a multi party system and demanding the release of all those arrested in connection with the movement. the radio also reported that there was a demonstration in patan and a procession by supporters of a multi party system in the main shopping area of kathmandu.",crowd dispersal,0,1,0,0,0,0,0,1,0,0,0,1,0,0
16064,Nepal,1990,Asia,1,12,3.0,4.0,1990.0,3.0,4.0,1990.0,0.0,Patan,1000,,"1 deadly protest, the toronto star, april 3, 1990, tuesday, me1, news, pg. g13; 2 protests continue in nepalese towns, bbc summary of world broadcasts, april 4, 1990, wednesday, part 3 the far east; 3. the far east; fe 0730 i; ;","the police opened fire today on protesters demanding legalization of political parties in nepal, killing at least 5 people and wounding 17, hospital workers and witnesses said. witnesses said officers charged and hurled tear gas, then began shooting after a crowd of about 4,000 refused to disperse. they said the shooting occurred near tribhuvan university in katmandu s southeastern outskirts.",crowd dispersal,0,1,0,0,0,0,0,1,0,0,0,1,0,0
16065,Nepal,1990,Asia,1,13,4.0,4.0,1990.0,4.0,4.0,1990.0,0.0,Kathmandu,100,nepalese airline pilots & crew,"airline workers protest in nepal, the new york times, april 5, 1990, thursday, late edition ? final, by sanjoy hazarika, special to the new york times, section a; page 12, column 4; foreign desk;",work stopage,ignore,1,0,0,0,0,0,0,1,0,0,0,0,0,0
16066,Nepal,1990,Asia,1,14,4.0,4.0,1990.0,4.0,4.0,1990.0,0.0,Katmandu,2000,hindus,"airline workers protest in nepal, the new york times, april 5, 1990, thursday, late edition ? final, by sanjoy hazarika, special to the new york times, section a; page 12, column 4; foreign desk;",pilots and staff members of the government owned nepalese airline held a daylong work stoppage today to protest human rights violations as thousands of nepalese gathered at hindu temples mourning the deaths of pro democracy campaigners over the last seven weeks.,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
16067,Nepal,1990,Asia,1,15,6.0,4.0,1990.0,6.0,4.0,1990.0,0.0,Country Wide,"200,000",,"1 nepal s army shoots 50 dead in katmandu, the toronto star, april 6, 1990, friday, final edition news; pg. a1; 2 nepalese prime minister sacked, demonstrations continue, bbc summary of world broadcasts, april 7, 1990, saturday, part 3 the ;","general strike in kathmandu allowed large number of participants, organized in large part by nepalese congress party",accomodation,0,0,0,1,1,0,1,1,0,0,0,0,0,0
16068,Nepal,1990,Asia,1,16,15.0,4.0,1990.0,15.0,4.0,1990.0,0.0,Kathmandu,100,christians,"hang pm, nepalis chant as reform talks open, the toronto star, april 16, 1990, monday, ont, news; pg. a13;",march for religious freedom,ignore,1,0,0,0,0,0,0,0,0,0,0,0,0,1
16069,Nepal,1990,Asia,1,17,15.0,4.0,1990.0,16.0,4.0,1990.0,1.0,Kathmandu,700,,"1 nepal government opposition talks begin, bbc summary of world broadcasts, april 16, 1990, monday, part 3 the far east; 3. the far east; fe 0739 i; 2 the new york times, april 16, 1990, monday, late edition final, section a; page 1, col;",on 16 04 1990 protesters chants directly against the king for the first time,accomodation,0,0,0,1,0,0,0,1,0,0,1,1,0,0
16070,Nepal,1990,Asia,1,18,23.0,4.0,1990.0,23.0,4.0,1990.0,0.0,Kathmandu,500,,"nepalese police fire on demonstrators, bbc summary of world broadcasts, april 24, 1990, tuesday, part 3 the far east; 3. the far east; fe 0746 i;",surrounded the palace demanding that he leave the country immediately,ignore,1,0,0,0,0,0,0,0,0,0,1,0,0,0
16071,Nepal,1990,Asia,1,19,23.0,4.0,1990.0,23.0,4.0,1990.0,1.0,Kathmandu,1000,,"1 angry mobs on rampage in nepal police slain in orgy of violence, the toronto star, april 23, 1990, monday, final edition, news; pg. a1; 2 several dead as police and the nepalese do battle, the new york times, april 24, 1990, tuesday, late;","nepal s security forces sealed off central katmandu today and gunshots rang out after demonstrators surged through the streets venting their fury against the police and king birendra. five people were reported killed two policemen seized by mobs who were beaten to death and three civilians who died from bullet wounds, hospital doctors said. at least 54 people were injured.",shootings,0,1,0,0,1,0,0,0,0,0,0,1,0,0
16072,Nepal,1990,Asia,1,20,9.0,9.0,1990.0,9.0,9.0,1990.0,0.0,Kathmandu,20000,,"nepal protest, the times, september 10, 1990, monday, overseas news;","at least 20,000 people took to the streets here yesterday to protest against the delay in the promulgation of a new constitution by king birendra. there is concern that the delay may be designed to influence the new constitution.",ignore,1,0,0,0,0,0,0,1,0,0,0,0,0,0
16073,Nepal,1991,Asia,1,1,4.0,2.0,1991.0,4.0,2.0,1991.0,0.0,Kathmandu,100,pro indian nepal sadbhawana parishad party nspp,"1 riots in nepal, bbc summary of world broadcasts, february 6, 1991, wednesday, part 3 the far east; 3; 2 landless peasants continue protest in nepal, bbc summary of world broadcasts, february 9, 1991, saturday, part 3 the far east; 3;","nepali riot police baton charged members of the pro indian nepal sadbhawana parishad party nspp when they tried to block traffic and enter the premier s office in kathmandu on 4th february, afp reported. the party leader, gajendra narayan singh was arrested. the protesters were demanding the recognition of hindi as an official language and for constituencies in the terai to be allocated on the basis of population; the nspp also wants the government to grant citizenship to those who settled in nepal before last april.",shootings,0,1,0,0,1,0,1,0,0,0,0,0,0,1
16074,Nepal,1991,Asia,1,2,7.0,2.0,1991.0,7.0,2.0,1991.0,0.0,Kathmandu,100,"landless people s organization nlpo , landless peasants,","landless peasants continue protest in nepal, bbc summary of world broadcasts, february 9, 1991, saturday, part 3 the far east; 3. the far east; fe 0992 i;",response to police shootings at 4 2 1991 riot,ignore,1,0,0,0,0,0,0,0,0,0,0,1,1,0
16075,Nepal,1992,Asia,1,1,9.0,2.0,1992.0,9.0,2.0,1992.0,0.0,Kathmandu,8000,nepal communist party united marxist and leninist,"nepalese activists call for home minister s resignation, bbc summary of world broadcasts the monitoring report, may 9, 1992, saturday, part 3 the far east; 3. the far east; fe 1376 i;",carried a petition signed by up to 1.2m people,ignore,1,0,0,0,0,0,0,0,0,0,1,0,0,0
16076,Nepal,1992,Asia,1,2,6.0,4.0,1992.0,6.0,4.0,1992.0,1.0,Kathmandu & Patan,100,nepal communist party and other opposition groups,"1 general strike in kathmandu, bbc summary of world broadcasts the monitoring report, april 7, 1992, tuesday, part 3 the far east; 3. the far east; fe 1349 i; 2 six die in nepal street riots, evening standard london , april 7, 1992, tuesd;","shops, schools and universities in the nepali capital were closed and the streets empty of traffic on monday 6th april as a general strike called by the nepal communist party and other opposition groups took effect, afp news agency reported. police were on guard outside government buildings following sunday s clashes with demonstrators which resulted in several arrests, the agency added.",arrests,0,0,1,0,1,0,0,0,0,1,1,0,0,0
16077,Nepal,1992,Asia,1,3,7.0,4.0,1992.0,27.0,4.0,1992.0,0.0,Kathmandu,1000,youth,"wave of unrest threatens nepal s young democracy; ajoy bose in katmandu reports on the irony of the anger on its streets qby:ajoy bose,the guardian london , april 27, 1992, foreign; pg. 9;","two years after the democratic revolution paved the way for a popularly elected government in the mountain kingdom of nepal, a wave of popular discontent is threatening to derail the country s infant democracy. the streets of the capital, katmandu, are again seething with demonstrators throwing rocks at vehicles, obstructing traffic and burning effigies of government leaders.",ignore,1,0,0,0,0,0,0,0,0,0,0,1,0,0
16078,Nepal,1992,Asia,1,4,9.0,4.0,1992.0,9.0,4.0,1992.0,0.0,Kathmandu,8000,the nepal communist party unity centre,"nepal anti government protests continue, bbc summary of world broadcasts the monitoring report, april 11, 1992, saturday, part 3 the far east; 3. the far east; fe 1353 i;",set fire to a koirala effigy,arrests,1,0,1,0,0,0,0,1,0,0,0,0,0,0
16079,Nepal,1992,Asia,1,5,9.0,4.0,1992.0,9.0,4.0,1992.0,0.0,Kathmandu & Patan,8000,nepal communist party united marxist and leninist,"nepal anti government protests continue, bbc summary of world broadcasts the monitoring report, april 11, 1992, saturday, part 3 the far east; 3. the far east; fe 1353 i;","three effigies of prime minister girija prasad koirala were burnt, protests were ignored but people were arrested at night for breaking curfew",arrests,1,0,1,0,0,0,0,1,0,0,0,0,0,0
16080,Nepal,1993,Asia,1,1,6.0,3.0,1993.0,7.0,3.0,1993.0,0.0,Country Wide,1000,communists,"nepal impatient for fruits of democracy, the times, march 9, 1993, tuesday, overseas news;",communists mounted protest against a hydroelectric project on the indian border,shootings,0,1,0,0,1,0,0,0,0,0,0,0,1,0
16081,Nepal,1993,Asia,1,2,25.0,6.0,1993.0,30.0,6.0,1993.0,1.0,all major cities,100,"the unified marxist leninist party, pro communists","1 around the world, the dallas morning news, june 26, 1993, saturday, home final edition; 2 around the world, the dallas morning news, june 27, 1993, sunday, home final edition; 3 nepal protest, the observer, june 27 1993, pg. 14; 4 wor;",violence largely in kathmandu,arrests,0,1,1,0,1,0,0,1,0,0,0,0,0,0
16082,Nepal,1993,Asia,1,3,4.0,7.0,1993.0,4.0,7.0,1993.0,1.0,Jitpur,100,left wing opposition,"police clash with leftwingers demanding that nepali pm quit, the guardian london , july 5, 1993, the guardian foreign page; pg. 8;","sporadic clashes and grave tension marked a strike called by the leftwing opposition in nepal yesterday to press for the resignation of the prime minister, girija prasad koirala. police said protesters threw stones at buses in the capital, kathmandu. police fired in the air to disperse rioters in the border town of jitpur, about 90 miles south of kathmandu. there were no immediate reports of casualties.",crowd dispersal,0,1,0,0,0,0,0,1,0,0,0,0,0,0
16084,Nepal,1993,Asia,1,5,18.0,7.0,1993.0,18.0,7.0,1993.0,0.0,Kathmandu,1000,communists,"1 world briefly, the ottawa citizen, july 19, 1993, monday, final edition, news; world briefly; pg. a10; 2 45 killed as rebels raid tajik village, the toronto star, july 19, 1993, monday, final edition, news; pg. a12;","a thousand nepalese communists marched through the capital carrying torches last night in a demonstration urging supporters to enforce a national general strike. the strike, during which communists plan to block traffic on all nepal s streets today and tuesday, is their latest protest to demand the resignation of prime minister girija prasad koirala.",ignore,1,0,0,0,0,0,0,0,0,0,1,0,0,0
16085,Nepal,1993,Asia,1,6,20.0,7.0,1993.0,20.0,7.0,1993.0,0.0,Country Wide,1000,communists,"1 in brief, herald sun, july 20, 1993 tuesday; 2 nepal protesters die, the guardian london , july 21, 1993, the guardian foreign page; pg. 8;",3000 arrested,arrests,0,0,1,0,1,0,1,0,0,0,1,0,0,0
16086,Nepal,1994,Asia,1,1,13.0,7.0,1994.0,13.0,7.0,1994.0,0.0,Lalitpur,5000,"leftist youths, students and nepal communist party united marxist and leninist ncp uml activists","1 nepal faces turmoil as king orders snap poll, the age melbourne, australia , july 13, 1994 wednesday, news; international news; pg. 8; 2 talks with koirala rejected as nepal opposition reiterates demands, deutsche presse agentur, july 17;",negotiation meeting offered but refused by demonstrators,accomodation,0,0,0,1,0,0,0,1,0,0,0,0,0,0
16087,Nepal,1994,Asia,1,2,13.0,7.0,1994.0,13.0,7.0,1994.0,0.0,Narayangadh,4000,,"1 nepal faces turmoil as king orders snap poll, the age melbourne, australia , july 13, 1994 wednesday, news; international news; pg. 8; 2 talks with koirala rejected as nepal opposition reiterates demands, deutsche presse agentur, july 17;",negotiation meeting offered but refused by demonstrators,accomodation,0,0,0,1,0,0,0,1,0,0,0,0,0,0
16088,Nepal,1994,Asia,1,3,16.0,7.0,1994.0,16.0,7.0,1994.0,0.0,Kathmandu,100,communist youth,"1 news at a glance: 2100 gmt, deutsche presse agentur, july 16, 1994, saturday,, advisories; 2 demonstrating communists demand sacking of nepal s premier, deutsche presse agentur, july 16, 1994, saturday,, international news; 3 talks with;","torch lit march at night, negotiation meeting offered but refused by demonstrators",accomodation,0,0,0,1,0,0,0,0,0,0,1,0,0,0
16089,Nepal,1994,Asia,1,4,16.0,7.0,1994.0,16.0,7.0,1994.0,0.0,Kathmandu,1000,uml activists and supporters of the united peoples front upf,"1 demonstrating communists demand sacking of nepal s premier, deutsche presse agentur, july 16, 1994, saturday,, international news; 2 talks with koirala rejected as nepal opposition reiterates demands, deutsche presse agentur, july 17, 199;","reports without numbers say protests have been occurring since 11 07 1994, negotiation meeting offered but refused by demonstrators",accomodation,0,0,0,1,0,0,0,1,0,0,0,0,0,0
16090,Nepal,1994,Asia,1,5,20.0,7.0,1994.0,20.0,7.0,1994.0,1.0,Country Wide,10000,leftist opposition,"1 news at a glance: 1600 gmt, deutsche presse agentur, july 20, 1994, wednesday,, advisories; 2 hundreds arrested during nepal strike, deutsche presse agentur, july 20, 1994, wednesday,, international news; 3 general strike cripples nepal;",more strikes planned if demands not met,arrests,0,1,1,0,0,0,0,1,0,0,1,0,0,0
16091,Nepal,1994,Asia,1,6,23.0,7.0,1994.0,23.0,7.0,1994.0,0.0,Kathmandu,1000,young left wing activists,"thousands in strike eve protest against nepal premier koirala, deutsche presse agentur, july 23, 1994, saturday,, international news;",torch lit march at night,arrests,0,0,1,0,0,0,0,1,0,0,1,0,0,0
16092,Nepal,1994,Asia,1,7,24.0,7.0,1994.0,26.0,7.0,1994.0,0.0,Kathmandu,1000,leftist political factions,"1 news at a glance: 1200 gmt, deutsche presse agentur, july 24, 1994, sunday,, advisories; 2 news at a glance: 0800 gmt, deutsche presse agentur, july 24, 1994, sunday,, advisories; 3 general strike in nepal ruling party calls for premi;","kathmandu, dpa a general strike called by six leftist factions brought normal life to a halt in nepal. the strike was called to protest king birendra s decision to dissolve the lower house of parliament and hold mid term polls on november 13, retaining girija prasad koirala as prime minister.",arrests,0,0,1,0,0,0,0,0,0,0,1,0,0,0
16093,Nepal,1994,Asia,1,8,14.0,8.0,1994.0,14.0,8.0,1994.0,0.0,Country Wide,10000,united marxist leninists uml group & other leftist opposition,"1 nepal brought to standstill as communists step up pressure, deutsche presse agentur, august 14, 1994, sunday,, international news; 2 nepal paralysed by general strike, deutsche presse agentur, august 14, 1994, sunday,, international news;",nation wide strike,arrests,0,0,1,0,0,0,0,1,0,0,1,0,0,0
16094,Nepal,1994,Asia,1,9,14.0,8.0,1994.0,14.0,8.0,1994.0,1.0,Dhangadi,100,,"1 nepal brought to standstill as communists step up pressure, deutsche presse agentur, august 14, 1994, sunday,, international news; 2 nepal paralysed by general strike, deutsche presse agentur, august 14, 1994, sunday,, international news;",strike supporters clashed with strike opposers who would not close their shops,arrests,0,0,1,0,0,0,0,1,0,0,0,0,0,0
16095,Nepal,1994,Asia,1,10,17.0,8.0,1994.0,17.0,8.0,1994.0,0.0,Country Wide,1000,united people s front upf party,"hundreds arrested in nepal strike, deutsche presse agentur, august 17, 1994, wednesday,, international news;",nation wide strike,arrests,0,0,1,0,0,0,0,1,0,0,0,0,0,0
