,country,year,region,protest,protestnumber,startday,startmonth,startyear,endday,endmonth,endyear,protesterviolence,location,participants,protesteridentity,sources,notes,final,ignore,crowd dispersal,arrests,accomodation,shootings,beatings,killings,"political behavior, process",labor wage dispute,"price increases, tax policy",removal of politician,police brutality,land farm issue,social restrictions
11630,Lesotho,2002,Africa,1,1,20.0,2.0,2002.0,20.0,2.0,2002.0,1.0,Maputsoe,50+,taxi operators,"lesotho; bloody shooting leaves one dead another hospitalised africa news, february 27, 2002 wednesday, 774 words, mopheme the survivor ;","? he said the drivers and the taxi conductors were protesting against a ban prohibiting them from using the nyenye cross roads junction as a loading zone for passengers and the enforcement by traffic officers for drivers to obey road signs.? ? political process accommodation ban. ? he said the police attempted in vain to negotiate with the anger inflated drivers and conductors. they refused to alight the vehicles for negotiations. as the sergeant stood at the road island near one of the taxis, he heard a gun shot from the taxis. in a short span of time he heard another shot from the on lookers.? ? ? ? attempts by police to forge for negotiations with the rampant operators were futile, ending up in a shoot out where an unidentified man was killed.? ? first, officers tried to accommodate the drivers, but the drivers at least one then begin shooting at them. ? twenty seven men have so far been arrested in connection with the incident while 18 taxis were confiscated by police.? ? after negotiations failed and violence erupted, arrests were then made. also, given the amount of people arrested and the amount of taxis confiscated, this protest is believed to have at least 50 participants.",accomodation,0,0,1,1,0,0,0,1,0,0,0,0,0,0
11631,Lesotho,2003,Africa,1,1,5.0,6.0,2003.0,5.0,6.0,2003.0,0.0,Maseru,50+,private school students,"lesotho; private schools protest closure africa news, june 5, 2003 thursday, 433 words, mopheme the survivor ;","? the protest march by the students accompanied by some of the schools teachers and parents, started at setsoto stadium and moved down the moshoeshoe road to ministry of education offices.? ? ? ? mosiuoa matsora, indicated that of the over 108 private schools to be closed, only 60 had been closed? ? ? given that 60 private schools had been closed, and that teachers and parents accompanied the students, this protest was coded as 50 ? the petition letter was handed over to the deputy principal secretary at the ministry of education, mantsele kokome, who promised the delegation of the association and students that the letter would be forwarded to the minister.? ? accommodation as the response.",accomodation,0,0,0,1,0,0,0,1,0,0,0,0,0,0
11632,Lesotho,2003,Africa,1,2,2.0,7.0,2003.0,2.0,7.0,2003.0,1.0,Maseru,50+,street vendors,"lesotho; journalists attacked, injured by mob africa news, july 7, 2003 monday, 313 words, international freedom of expression exchange clearing house ;","? the street vendors were protesting to the police, who wore protective clothing and were armed with pump action shotguns, and to maseru city councillors about their eviction from the streets of maseru.? ? political process demand. ? after a gunshot was fired from the side of the police and the council members, the protests turned violent. street vendors resorted to throwing stones and vandalising and torching businesses in the area. several shops, one church and at least one vehicle were vandalised. the vendors proceeded to maseru s central business district, where they vandalised two more shops. many of them were bundled into police vehicles and assaulted by police during the process.? ? protestor violence shown; police response was shootings and beatings. due to the response and the damage caused, protest is coded as 50",shootings,0,0,0,0,1,1,0,1,0,0,0,0,0,0
11633,Lesotho,2003,Africa,1,3,12.0,9.0,2003.0,12.0,9.0,2003.0,1.0,Maseru,50+,university students,"lesotho police fire rubber bullets, teargas at student protest agence france presse english, september 12, 2003 friday, international news, 227 words lesotho; agric students on strike problem:...allowances africa news, october 1, 2003 wednesday, 543 words, mopheme the survivor ;","? lesotho police have fired rubber bullets and teargas at students who were demonstrating against delays in the allocation of allowances at the tiny mountain kingdom s only university outside maseru? ? ? crowd dispersal ? the students were demonstrating against the long delays by the manpower development secretariat mds in processing payments of stipends to students for food and books.? ? ? when the police arrived at the university they were pelted with stones by the students. the police fired rubber bullets and teargas to disperse the students.? ? protestor violence ensued. ? the violence cost the university about m86, 000 in damages to property.? ? given that there was a lot of damage, and that these protests are an annual occurrence, this protest was coded as 50 .",crowd dispersal,0,1,0,0,0,0,0,0,1,0,0,0,0,0
11634,Lesotho,2003,Africa,1,4,16.0,10.0,2003.0,16.0,10.0,2003.0,0.0,Maseru,100+,street vendors,"lesotho; street vendors march to protest decision by local govt africa news, october 22, 2003 wednesday, 281 words, mopheme the survivor ;","? street vendors took to the streets of the maseru city on thursday, last week protesting the decision of the ministry of local government that they should stop selling their goods on the streets of the city and occupy the newly constructed markets at the former local government complex and the former makhetheng shopping centre.? ? political process demand. ? kobeli said vendors were not, in any way, ready to occupy the markets allocated for them despite reports by the mcc that 386 vendors had registered to occupy makhetheng and local government markets.? ? ? fearing the repeat of the 1998 like riots and looting of shops, many asian owned shops were closed until the protesters ended their march at the makhetheng market where they held a meeting.? ? given the chairperson saying that 386 vendors had already registered but the vendors had no intention of moving, this protest was coded as 100 not knowing exactly how many showed up to the march . also, the response by other shop owners and the fear of the large 1998 riots demonstrates that this march could not have had less than 50 people.",ignore,1,0,0,0,0,0,0,1,0,0,0,0,0,0
11635,Lesotho,2003,Africa,1,5,10.0,11.0,2003.0,10.0,11.0,2003.0,0.0,Maseru,1000s,textile factory workers,"lesotho; freedom of expression throttled with tear gas and rubber bullets africa news, november 10, 2003 monday, 238 words, media institute of southern africa at least one worker shot dead, many injured in lesotho protest agence france presse english, november 10, 2003 monday, international news, 259 words lesotho; death of protesting textile workers condemned africa news, november 11, 2003 tuesday, 525 words, un integrated regional information networks lesotho; police brutality africa news, november 12, 2003 wednesday, 275 words, mopheme the survivor lesotho; a bloody monday for factory workers africa news, november 12, 2003 wednesday, 514 words, mopheme the survivor ;","? on november 10 2003, factory workers from the thetsane textile companies in western maseru, the capital of lesotho, were sprayed with a hail of rubber bullets and tear gas by heavily armed members of the lesotho mounted police service lmps .? ? crowd dispersal response. ? the factory workers were marching to deliver a petition to the labour department in the maseru central business district when the police opened fire on them. the workers are petitioning the minister of labour and employment mr. clement machakela for a 5.5 wage increase.? ? ? the factory workers were protesting a 5 wages increase saying without social benefits, the wage increase was too small.? ? wage dispute demand. ? thousands of disgruntled workers from the factory workers union fawu marched to the offices of the employers association of lesotho early monday seeking to hand over a petition calling for a 5.5 percent wage increase.? ? number of protestors was in the 1000s. ? the government must find resources to institute an urgent commission of inquiry to investigate what actually led to the shooting of the factory workers, and also to find out why live ammunition had to be used to disperse a protest march that was still with the permit conditions.? ? shootings response. ? police also arrested macaefa and he was believed to be held at the maseru central police cells.? ? arrests response though it appears it was only for leader s . ? we are absolutely shocked at the unprovoked shooting at a peaceful march in support of a wage claim.? ? lack of protestor violence.",crowd dispersal,0,1,1,0,1,0,0,0,1,0,0,0,0,0
11639,Lesotho,2007,Africa,1,1,15.0,3.0,2007.0,15.0,3.0,2007.0,0.0,Maseru,20000+,opposition party members and supporters,"lesotho opposition party leaders, mps stage sit in at parliament buildings bbc monitoring africa political supplied by bbc worldwide monitoring, march 15, 2007 thursday, 335 words lesotho opposition parties begin parliamentary sit in deutsche presse agentur, march 15, 2007 5:54 pm est thursday, politics, 192 words ;","? leaders and mps of five opposition parties in lesotho s 120 member parliament started an indefinite sit in at the parliament buildings on thursday 15 mar .? ? ? currently, over 20,000 supporters of the five opposition political parties are surrounding parliament buildings in the capital, maseru singing and chanting freedom songs.? ? protest started with inside parliament, but also included demonstrators outside who supported them. these demonstrators make up the bulk of the protest. ? the protest, against alleged election irregularities by the ruling lesotho congress for democracy lcd , also saw thousands of supporters surround the parliament building amid a heavy police presence. ? our decision to stage the sit in and call for a stayaway from work from monday next week is in support of the leader of the national independent party, mr anthony manyeli, following the refusal of the ruling lcd to honour the verdict of the high court of lesotho in the case involving a list of names of proportional representation mps of his party, said tom thabane, the leader of abc.? ? political process behaviour demand. also, despite heavy police presence, there was no clashes between protestors and police.",accomodation,0,0,0,1,0,0,0,1,0,0,0,0,0,0
11643,Lesotho,2011,Africa,1,1,15.0,8.0,2011.0,17.0,8.0,2011.0,1.0,national,100+,textile factory workers,"press and media; privately owned radio stations off the air amid demonstrations africa news, august 22, 2011 monday, 462 words, media institute of southern africa windhoek ;","? since 15 august, lesotho has experienced a protest movement headed by striking textile workers demanding higher wages. opposition leaders were at the forefront of the demonstrations, which turned violent as several people were shot when police opened fire following a clash with protesters.? ? wage dispute demand. shootings by police. protestor violence clashes implies mutual violence . ? the radio stations had been providing live coverage of protests by factory workers that started on 15 august.? ? the fact that the protests were large enough to capture the attention of 4 radio stations shows that this protest was a decent size; it is coded as 100 due to who is striking and the amount of coverage.",shootings,0,0,0,0,1,0,0,0,1,0,0,0,0,0
11644,Lesotho,2011,Africa,1,2,23.0,8.0,2011.0,23.0,8.0,2011.0,0.0,Maseru,1000s,coalition of concerned citizens,"lesotho; nation s mother of all protests africa news, november 23, 2011 wednesday, 1213 words, open society initiative for southern africa johannesburg ;","? it came as a shock to all and sundry on august 23 to see thousands of protestors buzzing around the streets of maseru demanding an audience with prime minister pakalitha mosisili in order to air their grievances.? ? thousands of protestors in maseru. ? he was followed by people from all walks of life from ordinary people to trade union leaders, from youth activists to officials from non governmental organisations, with a few opposition party leaders following the masses.? ? a diverse group of protestors. ? prime minister mosisili declined to meet the demonstrators, who had demanded that he receive their petition in person. disgruntled and frustrated, the coalition refused to hand over the petition to the government secretary and preferred to return home with it.? ? government response was to ignore the protestors.",ignore,1,0,0,0,0,0,0,1,0,0,0,0,0,0
11649,Lesotho,2016,Africa,1,1,27.0,11.0,2016.0,27.0,11.0,2016.0,0.0,Maseru,20000,industriall global union; idul; the lesotho council of ngos; lentsoe la sechaba,"lesotho: unions demonstrate to save agoa premium official news, december 1, 2016 thursday, 556 words;","industriall global union affiliate the independent democratic union of lesotho idul joined civil society organizations in a demonstration in the capital, maseru, on sunday 27 november 2016 to demand a return to the rule of law. about 20,000 people from idul, the lesotho council of ngos, and the lentsoe la sechaba social movement took part. the demonstrators called on the government of the small southern african nation to restore democracy and the rule of law after a coup in 2014. the political instability threatens lesotho s duty free access to markets in the united states through the african growth and opportunity act agoa , which is vital for jobs.",ignore,1,0,0,0,0,0,0,1,0,0,0,0,0,0
11652,Lesotho,2019,Africa,1,1,28.0,6.0,2019.0,28.0,6.0,2019.0,0.0,Maseru,1000s,farmers protesting against regulations forcing them to sell their wool and mohair to a chinese broker,"lesotho farmers protest against chinese wool deal, agence france presse english, june 28, 2019 friday 11:54 am gmt, 288 words, maseru, lesotho, june 28 2019","several thousand farmers in the mountain kingdom of lesotho marched to parliament on friday to protest against regulations forcing them to sell their wool and mohair to a chinese broker. wool and mohair are key exports for farmers in lesotho, but the government of the small southern africa nation signed a monopoly deal last year with a chinese broker who is accused of failing to pay for goods. the protest won the support of some members of prime minister thomas thabane s all basotho convention party, most opposition parties and prince seeiso bereng seeiso, the king s brother. about 30,000 farmers in lesotho, which is entirely surrounded by south africa, rely on wool and mohair exports. we will not sell our wool and mohair to the chinese, we would rather burn it, mokoenihi thinyane, chairman of the national wool and mohair growers association, told protesters in the capital maseru. the day before the march, the government suspended the monopoly deal for three months to allow farmers to sell globally. spokesman for the opposition parties selibe mochoboroane said we will fight this war by legal means and if we don t win, we will resort to other means.",ignore,1,0,0,0,0,0,0,1,0,0,0,0,0,0
11655,Botswana,1991,Africa,1,1,22.0,3.0,1991.0,22.0,3.0,1991.0,0.0,national,55000,industrial workers,"workers demonstration for higher wages in botswana xinhua general news service, march 22, 1991, friday, 149 words ;","about 55,000 industrial workers across botswana embarked on peaceful demonstrations this week for higher wages. according to the guardian newspaper of botswana today, the national manual workers union, which organized the protest, said it resorted todemonstrations after its hopes of negotiated salary increment faded away when its talks with the minister for presidential affairs and public administration mompati merafhe came to a stalmate on march 12 this year.",ignore,1,0,0,0,0,0,0,0,1,0,0,0,0,0
11656,Botswana,1991,Africa,1,2,8.0,11.0,1991.0,8.0,11.0,1991.0,0.0,Gaborone,50+,university students,"botswana students protest against mass sacking of 18,000 workers agence france presse english, 122 words ;","botswana university students stopped cars here friday to protest against the mass firing of at least 18,000 striking manual workers by the government. students boycotted classes friday and decided on the lunchtime action to press demands that the workers be reinstated in government departments and parastatals. the government has not budged on the demands and reports indicated certain workers would be re hired if they accepted the low wage. given how massive the firing was and how the students were able to stop traffic in the capital, this protest is believed to have at least 50 people.",ignore,1,0,0,0,0,0,0,1,0,0,0,0,0,0
11660,Botswana,1995,Africa,1,1,16.0,2.0,1995.0,18.0,2.0,1995.0,1.0,Gaborone,1000,students,"students riot in capital over teen ager s ritual murder associated press worldstream, february 16, 1995; thursday, international news, 481 words botswanan capital remains tense after student riots agence france presse english, 414 words editors: associated press worldstream, february 18, 1995; saturday, international news, 673 words botswanan president calls for stability in capital xinhua news agency, february 19, 1995, sunday, 281 words ;","rampaging students outraged over the suspected ritual murder of a teen age girl clashed with riot police thursday in gabarone. at least two people were injured. police fired rubber bullets and tear gas to disperse the students as they tried to enter the national assembly to protest what they see as inefficiency in investigating the girl s murder. the students, estimated by journalists to number about 1,000 from the capital s university and high schools, retaliated by stoning government vehicles parked on the assembly grounds. club wielding riot police chased them through the downtown, beating students and bystanders. the students smashed bank and shop windows. most merchants closed to prevent looting. the rioting continued in the capital friday when stone throwing crowds blocked motorists from gaborone s central business district. police fired tear gas and rubber bullets to disperse protesters. police spokesman edwin batshu said 300 people were arrested overnight thursday in an attempt to prevent further violence in the capital, the south african press association reported. botswanan president ketumile masire today called for calm in the capital gaborone after three days of riots left at least one youth dead and two policemen seriously wounded. according to the south african press association tonight, a 24 year old teacher was also in a critical condition in hospital after she was stabbed during the riots. more than 60 people have been arrested and the university of botswana has been closed indefinitely following student demonstrations.",crowd dispersal,0,1,1,0,0,1,1,1,0,0,0,0,0,0
11661,Botswana,1995,Africa,1,2,16.0,2.0,1995.0,16.0,2.0,1995.0,1.0,Mochudi,50+,schoolchildren,"botswana deploys military police in violence wracked village agence france presse english, 254 words students riot in capital over teen ager s ritual murder associated press worldstream, february 16, 1995; thursday, international news, 481 words ;","at least three people were injured after botswana deployed paramilitary police in a village near here wednesday to quell riots sparked by the ritual killing of a teenage girl, south africa s sapa news agency said. the police special support group ssg was sent to mochudi village, 40 kilometres 24 miles from the capital gaborone, after schoolchildren attacked a restaurant belonging to a man they believe mutilated and killed their classmate, segametsi mogomotsi, on november 6 last year. last month mogomotsi s friends went on the rampage to avenge her death and to protest perceived police inefficiency in apprehending the killer. it was unclear if any demonstrators in gaborone were hurt, but at least one student was hospitalized in a similar protest in nearby mochudi after reportedly being struck by 14 rubber bullets. given the destruction that the students caused, as well as the presence of the paramilitary police, this protest is believed to have at least 50 participants.",crowd dispersal,0,1,0,0,0,0,0,1,0,0,0,0,0,0
11663,Botswana,1997,Africa,1,1,16.0,7.0,1997.0,16.0,7.0,1997.0,0.0,Gaborone,100+,journalists,"botswana: journalists protest proposed media bill ips inter press service, july 16, 1997, wednesday, 705 words, by lekopanye mooketsi ;","press freedom is under attack in botswana and a bill scheduled to be introduced in the current session of parliament has unleashed a wave of protest by journalists. so strong have been the protests that the minister of presidential affairs and public administration, ponatshego kedikilwe, has agreed to delay the controversial mass media communications bill and hold more discussions. the bill comes at a time when private radio and television stations are waiting for licenses to operate. observers say that the bill will stifle the operations of the private stations. the country s only radio station and only daily newspaper are both owned by the government. there is no television channel. given the strength of the protest being enough to force accommodation , this protest is assumed to have at least 100 participants.",accomodation,0,0,0,1,0,0,0,1,0,0,0,0,0,0
11666,Botswana,2000,Africa,1,1,14.0,4.0,2000.0,14.0,4.0,2000.0,0.0,Gaborone,50+,university students,"botswana; students urge president against increasing mps pay africa news, april 15, 2000, news, documents & commentary, 284 words, wene owino, panafrican news agency ;","demonstrating university of botswana students friday gave president festus mogae 14 days to reject a controversial parliamentary motion urging the government to increase salaries of lawmakers, cabinet ministers, councillors and traditional leaders. the students, who marched from the university through the capital gaborone, said they would mobilise the nation to mass action if mogae did not heed their demands. given that the students believed they could mobilize mass national action, this protest is believed to have at least 50 participants. the students braved a chilly morning to stage a peaceful protest to present their petition to parliament and the president s office. they demanded, among other things, that mogae should not endorse the motion and should recall parliament as a matter of national urgency to reverse the issue. chanting slogans and waving green twigs and posters, the students condemned the mps and called them names, with ngwaketse west legislator michael tshipinare, who moved the motion, bitterly villified. the students further called on a cabinet minister, margaret nasha, whose constituency covers the university, to dissociate herself from the motion.",ignore,1,0,0,0,0,0,0,1,0,0,0,0,0,0
11667,Botswana,2000,Africa,1,2,20.0,10.0,2000.0,20.0,10.0,2000.0,1.0,Gaborone,100+,university students,"botswana; police surround university as students riot africa news, october 20, 2000, news, documents & commentary, 210 words, panafrican news agency botswana; students sue police over demo africa news, october 27, 2000, news, documents & commentary, 434 words, lorato maleke staff writer, mmegi the reporter gaborone ;","police threw a security cordon around the university of botswana friday as students rioted to protest against the management style of its vice chancellor, prof. sharon siverts. the students also called for better learning conditions and demanded an increase in their study allowances and the improvement of their diet. the students have made an impassioned plea to university council chairman justice elijah legwaila to intervene and bring what they call siverts uncontrolled spending to a stop. the university of botswana s student representative council src has decided to sue the police for refusing to issue it with a permit to hold a demonstration and subsequently, for injuring 17 of its members. according to the src president, james mathokgwane, the students feel that the police, who fired teargas and rubber bullets last friday to disperse them, have violated their rights. the student leader said that what the police did on friday is unconstitutional because it limits the people s rights. when asked why there were a lot of police officers to quell the demonstration, mbulawa said they had to leave their duties and control the students who were behaving violently. given how the police responded and the amount of people who were injured, this protest is believed to have at least 100 people.",crowd dispersal,0,1,0,0,0,0,0,1,1,0,0,0,0,0
11669,Botswana,2002,Africa,1,1,21.0,11.0,2002.0,21.0,11.0,2002.0,0.0,Gaborone,1000s,workers and trade unionists,"botswana; strike deals blow to botswana s stable image africa news, december 4, 2002 wednesday, 855 words, business day ;","in one of the largest demonstrations ever seen in the capital, thousands of workers poured onto the streets of gaborone on november 21 to back bulgsa. the march also served as a vehicle for trade unionists to vent pent up frustrations over labour laws. while the strike had been suspended, signs were that trade unions were not content to put up with the status quo. it is time that trade unions in this country should take a stand and be fully involved in the salary negotiations, said manual workers union organising secretary johnson motshwarakgole .",ignore,1,0,0,0,0,0,0,1,0,0,0,0,0,0
11670,Botswana,2003,Africa,1,1,8.0,9.0,2003.0,8.0,9.0,2003.0,0.0,Francistown,100+,"parents, teachers, and students","botswana; fsss petition khama over stalled project africa news, september 12, 2003 friday, 427 words, mmegi the reporter ;","parents, teachers and students took to the streets on monday to protest the stalled construction and refurbishment of francistown senior secondary school fsss buildings. the placard wielding demonstrators petitioned vice president, ian khama, to look into the matter. the petition was received by francistown district commissioner sylvia muzila on behalf of the v p. the petitioners are worried that three years following the abandonment of the fsss project, there is still no sign that construction and refurbishment will resume. the demonstrators felt that khama s intervention is required since the officials have failed to make sure the project is re started. the shortage of facilities at fsss is said to have severely affected learning at the institution. some classes are reportedly being held at the library and the dining hall because of the shortage, which was meant to be solved by the stalled construction and refurbishment. the dining hall was built 25 years ago to cater for only 400 students. the current student population at fss is well over 1000. after receiving the petition, muzila said she will forward it to the office of the vp. given the population of the school and the fact that teachers, parents and students all came together to protest, this demonstration is believed to have at least 100 participants.",accomodation,0,0,0,1,0,0,0,1,0,0,0,0,0,0
11671,Botswana,2004,Africa,1,1,14.0,1.0,2004.0,14.0,1.0,2004.0,0.0,Tonota,50+,second year college students,"botswana; tonota college students riot over allowances africa news, january 15, 2004 thursday, 429 words, mmegi the reporter ;","second year students at tonota college of education tce caused a disturbance at the institution yesterday over delayed allowances. deputy principal, gabasotlwe gobotswang told mmegi that the students wanted to be paid immediately with third years who were going for practicals in the field. according to gobotswang, the students started assembling at the main hall and demanded to meet the college principal. the principal promised to meet them but was held up with other matters. on tuesday matters came to a head as students marched to the college library where the principal was locked in a meeting. they demanded to meet with the principal whom they embarrassed in front of her juniors. gobotswang indicated that by yesterday afternoon they were yet to assess damage caused to the college property. well, as we speak now, we are not yet certain if any property has been damaged or not, he said. the president of the student representative council src , bofitlhile lewanika, told mmegi yesterday that the college authorities have themselves to blame for not taking heed of the students demands. the current crop of second year students were promised last year that some of their unpaid allowances will be paid accordingly this year. but the college was seemingly ignoring this factor, hence the demonstrations, he asserted. because the administration kept saying it would meet the students, the response is believed to be accommodation, despite being unable to meet them due to other circumstances. also, this protest is believed to have at least 50 people.",accomodation,0,0,0,1,0,0,0,0,1,0,0,0,0,0
11672,Botswana,2004,Africa,1,2,13.0,2.0,2004.0,13.0,2.0,2004.0,0.0,Gaborone,2000,street vendors and hawkers,"botswana; street vendors demonstrate over harassment africa news, february 13, 2004 friday, 575 words, mmegi the reporter ;","thousands of street hawkers and vendors poured into the streets of gaborone yesterday jamming traffic for close to an hour as they demonstrated against what they called a tide of terrorism at the hands of the council . they also dismissed the monday national budget as a rich man s budget. about 2000 demonstrators shutdown their operation in gaborone yesterday morning to participate in the first ever march in the history of the country by the informal sector. in a petition, which was read out to the local government minister, michael tshipinare, the angry demonstrators accused the gaborone city council and the police of harassment and confiscation of their goods, hence denying them a source of living. the association furiously attacked the government policies of neglecting their sector and urged for formulation of policies that will bring equality to the nation.",ignore,1,0,0,0,0,0,0,1,0,0,0,1,0,0
11673,Botswana,2004,Africa,1,3,14.0,8.0,2004.0,14.0,8.0,2004.0,0.0,Gaborone,100+,botswana national front bnf supporters,"botswana; bnf petition president mogae africa news, august 16, 2004 monday, 639 words, mmegi the reporter ;","stop corruption. stop stealing land. crooks should be fired. state media should belong to the people. these were some of the messages on placards carried by the botswana national front bnf supporters, marching to protest the way the ruling botswana democratic party bdp runs the affairs of the country. the protest march started at old naledi on saturday morning and ended in front of the botswana national library services bnls . the party leaders and supporters marched to the office of the president to deliver the petition before assembling in front of bnls where the petition was read out to the public. the party relayed their messages through placards and party songs, alleging acts of corruption and misuse of state media by the ruling bdp. some placards carried messages, which implied that the minister of communication, science and technology, boyce sebetela should be removed from office, together with other ministers implicated in corruption. sebetela should resign, read a placard carried by one of the bnf supporters. the hyped supporters, while awaiting the formal delivery of the petition message, talked about their displeasures with the ruling party. some of them alleged that the ruling party refused to accept their petition because it is a party of cowards. given that this party is the main opposition to the ruling party, this protest is assumed to have had at least 100 people.",ignore,1,0,0,0,0,0,0,1,0,0,1,0,0,0
11674,Botswana,2004,Africa,1,4,30.0,8.0,2004.0,30.0,8.0,2004.0,1.0,Gaborone,100+,university students,"botswana; ub students boycott classes over delayed allowances africa news, august 31, 2004 tuesday, 390 words, mmegi the reporter ;","university of botswana ub students boycotted classes and held a demonstration yesterday to protest the delay in paying allowances for first year students. the students were annoyed that the ub administration failed to keep its promise to remit the allowances by monday this week. by 10 o clock in the morning, crowds of angry students started banging doors, chanting and generally creating havoc at the campus. the ability of the students to create havoc and that there are multiple crowds banging on doors, etc., gives the impression of this protest having at least 100 people. ub s public affairs director, samuel moribame, released a statement expressing regret that students had chosen demonstrations over other avenues of conflict resolution. we take all concerns of the students seriously and will continue to do so. we, however, believe that most, if not all the concerns can be better tackled by engaging management in fruitful discussions in a spirit of give and take rather than boycotting classes...or forcing students out of classes, or damaging property such as happened today , the statement said. there was no explicit statement of trying to resolve this issue, and therefore this is coded as an ? ignore? response. also, ? damaging property? implies a certain level of violence on the side of the protesters.",ignore,1,0,0,0,0,0,0,0,1,0,0,0,0,0
11675,Botswana,2004,Africa,1,5,1.0,9.0,2004.0,1.0,9.0,2004.0,0.0,Gaborone,100+,university students,"botswana; ub students take to the streets africa news, september 2, 2004 thursday, 708 words, mmegi the reporter ;","university of botswana ub students took to the streets yesterday to protest against what they term meagre off campus allowances. the students waved placards, some of which read: kgoroba mosola wa gago ke eng? kgoroba george education minister what is your usefulness? taxi drivers or students, kgoroba who is important? . they submitted a petition to the ministry of education and the ub administration. in their petition to the ministry, they want an undertaking that an adjustment of students allowances would be made by september 20. the ministry has been given seven days to make this undertaking. the students demanded that the adjustment should be done in accordance with the students representative council s src proposal which was submitted to the department of student placement and welfare last month. the director of student placement and welfare, florence stoneham who received the petition, said they would respond in due course. ub vice chancellor, bojosi otlhogile assured the students that the management would respond to their concerns accordingly. given the demonstrations two days prior and the population of the total student body, this protest is believed to have at least 100 people.",accomodation,0,0,0,1,0,0,0,0,1,0,0,0,0,0
11676,Botswana,2004,Africa,1,6,5.0,10.0,2004.0,5.0,10.0,2004.0,0.0,Gaborone,50+,teachers,"botswana; teachers register their displeasure africa news, october 7, 2004 thursday, 494 words, mmegi the reporter ;","four teacher organisations commemorated the world teachers day on tuesday by registering their displeasure with the way the ministry of education is handling complains about conditions of service and professional matters. the botswana teachers union btu , botswana federation of secondary school teachers bofesete , association of botswana tertiary lecturers abotel and botswana primary teachers association boprita staged a motorcade from btu offices before assembling at the gaborone secondary school grounds to deliver the protest message. given the participation of four different organizations, this protest is believed to have at least 50 participants.",ignore,1,0,0,0,0,0,0,1,0,0,0,0,0,0
11677,Botswana,2005,Africa,1,1,27.0,9.0,2005.0,27.0,9.0,2005.0,1.0,Central Kalahari Game Reserve,50+,bushmen supporters,"20 arrested as bushmen protest the independent london , september 27, 2005, tuesday, first edition; foreign news; pg. 27, 51 words angry bushmen face court western daily press, september 29, 2005, news; other; others; pg. 10, 118 words ;","more than 20 people have been arrested in botswana s central kalahari game reserve after violence over the government s policy of relocating san bushmen. president festus mogae s office said people had tried to enter the reserve, which government officials closed, citing a disease outbreak. given that 20 people were arrested, this protest is believed to have at least 50 people. the government says the reserve is closed because of animal disease, but the bushmen believe it is a ploy to destroy their nomadic way of life. the demonstrators broke into a riot and attacked the police with an assortment of weapons, a statement from the president s office said yesterday.",arrests,0,0,1,0,0,0,0,1,0,0,0,0,0,0
11678,Botswana,2005,Africa,1,2,30.0,10.0,2005.0,30.0,10.0,2005.0,0.0,Bobonong,50+,opposition parties,"botswana; opposition demonstrates against school fees africa news, november 1, 2005 tuesday, 542 words, mmegi the reporter ;","top opposition officials converged in bobonong on sunday to lead a demonstration against plans to introduce school fees next term. the demonstrators urged the government not to introduce school fees and condemned the ruling botswana democratic party bdp for not having the welfare of people at heart. they said the introduction of school fees will weigh heavily on the already impoverished batswana. among the people who participated in the demonstration are the botswana congress party bcp president gilson saleshando, his deputy kesitegile gobotswang, secretary general taolo lucas, publicity secretary dumelang saleshando and botswana national front bnf vice president kathleen letshabo. other opposition leaders in the demonstration were billy makuku, vain mamela and phillip bulawa. the demonstrators have tasked the only opposition councillor in bobirwa constituency, abel madome to hand the petition to the acting district officer, innocent maotwe. bulawa assured batswana that the opposition will continue to mobilise people to protest against the injustices perpetuated by the bdp government. he called on the government to take heed of their demands in the interest of the nation. given the collusion of the various opposition parties, this protest is believed to have at least 50 people.",ignore,1,0,0,0,0,0,0,1,0,0,0,0,0,0
11679,Botswana,2006,Africa,1,1,21.0,3.0,2006.0,29.0,3.0,2006.0,1.0,Gaborone,100+,university students,"botswana; ub shut down africa news, march 30, 2006 thursday, 602 words, mmegi the reporter botswana; ub students beat up lecturers africa news, march 31, 2006 friday, 486 words, mmegi the reporter ;","after eight days of class boycotts and demonstrations by students following a hike in food prices, the university of botswana ub was closed yesterday. the ub council indefinitely closed the institution at 3pm and gave the students one hour to leave. by 4.30pm, there were no students inside the main campus as ub security guards and police patrolled around. the closure came as a surprise to some students who thought peace would prevail. two lecturers at the university of botswana ub were beaten up by a mob of rioting students hours before the institution was shut down on wednesday. ub s chief security officer, robert kalasi told mmegi yesterday that the students also injured two foreigners using the university library. one student was caught with a scanner and has been taken to court. kalasi said there were violent incidents the night before ub was closed as students turned against one another. this protest, given how destructive it was and the fact that it closed the school down, is believed to have at least 100 participants.",arrests,0,1,1,0,0,0,0,0,0,1,0,0,0,0
